account_id,novelty
ACC1274,0.6662163466177747
ACC1275,0.9336099585062241
ACC1276,0.2797452475151983
ACC1277,0.9430666795329538
ACC1278,0.14455273569429702
ACC1279,0.7378172343915854
ACC1280,0.9690244137797935
ACC1281,0.2830261507285535
ACC1282,0.32037054906880247
ACC1283,0.5098909582167326
ACC1284,0.20795136543471968
ACC1285,0.6095725176107305
ACC1286,0.8963620573193091
ACC1287,0.2752098813085014
ACC1288,0.13152561999421017
ACC1289,0.19492424973463282
ACC1290,0.9304255524462028
ACC1291,0.4251664575895011
ACC1292,0.19202933513461354
ACC1293,0.6890861719579272
ACC1294,0.2761748528418412
ACC1295,0.7744861526584966
ACC1296,0.32693235549551286
ACC1297,0.7818199363118788
ACC1298,0.950303966033002
ACC1299,0.9080382128727202
ACC1300,0.3576184502557175
ACC1301,0.8363408279455756
ACC1302,0.015343047380102287
ACC1303,0.3672681655891151
ACC1304,0.4969603396699797
ACC1305,0.058091286307053944
ACC1306,0.3950593457493004
ACC1307,0.5573675576570492
ACC1308,0.9637170703464247
ACC1309,0.9684454308597896
ACC1310,0.598957830743993
ACC1311,0.772749203898485
ACC1312,0.30888738782205927
ACC1313,0.22754028756151692
ACC1314,0.28659654540191065
ACC1315,0.805558236032037
ACC1316,0.3352311106822349
ACC1317,0.6666988323844446
ACC1318,0.47206407410981377
ACC1319,0.6199942101707999
ACC1320,0.44967673453633117
ACC1321,0.7859693139052398
ACC1322,0.02586123709350574
ACC1323,0.3250024124288334
ACC1324,0.3716105374891441
ACC1325,0.8815979928592107
ACC1326,0.04477467914696517
ACC1327,0.5319888063302133
ACC1328,0.8462800347389752
ACC1329,0.049985525426999904
ACC1330,0.9189423911994596
ACC1331,0.5078645179967191
ACC1332,0.6836823313712246
ACC1333,0.6787609765511917
ACC1334,0.38907652224259387
ACC1335,0.8612370935057416
ACC1336,0.7862588053652417
ACC1337,0.08694393515391297
ACC1338,0.19897713017465984
ACC1339,0.4962848595966419
ACC1340,0.3111068223487407
ACC1341,0.8064267104120428
ACC1342,0.4841262182765608
ACC1343,0.8051722474187012
ACC1344,0.875808163659172
ACC1345,0.47245006272314966
ACC1346,0.6182572614107884
ACC1347,0.08327704332722184
ACC1348,0.2739554183151597
ACC1349,0.743703560744958
ACC1350,0.49773231689665154
ACC1351,0.6808839139245392
ACC1352,0.7002798417446685
ACC1353,0.4351056643829007
ACC1354,0.9861044099199073
ACC1355,0.9681559393997877
ACC1356,0.13528900897423526
ACC1357,0.9258901862395059
ACC1358,0.28920196854192803
ACC1359,0.40084917494933897
ACC1360,0.4566245295763775
ACC1361,0.9401717649329345
ACC1362,0.5392260928302615
ACC1363,0.09726913056064847
ACC1364,0.3128437711087523
ACC1365,0.4202451027694683
ACC1366,0.9085206986393901
ACC1367,0.3623468107690823
ACC1368,0.05239795426034932
ACC1369,0.49599536813663997
ACC1370,0.7944610633986298
ACC1371,0.7549937276850333
ACC1372,0.6005017851973367
ACC1373,0.14532471292096882
ACC1374,0.4061565183827077
ACC1375,0.888545787899257
ACC1376,0.07092540770047284
ACC1377,0.07208337354048056
ACC1378,0.11955997298079707
ACC1379,0.6588825629643925
ACC1380,0.3284763099488565
ACC1381,0.47331853710315547
ACC1382,0.6875422175045837
ACC1383,0.06291614397375278
ACC1384,0.3285728071021905
ACC1385,0.7403261603782688
ACC1386,0.8415516742256104
ACC1387,0.6139148895107595
ACC1388,0.3616713306957445
ACC1389,0.060600212293737334
ACC1390,0.7756441184985043
ACC1391,0.4392550419762617
ACC1392,0.41551674225610347
ACC1393,0.7903116858052688
ACC1394,0.3939013799092927
ACC1395,0.9784811348065232
ACC1396,0.6392936408375953
ACC1397,0.09533918749396893
ACC1398,0.8684743800057898
ACC1399,0.5692367075171283
ACC1400,0.2289877448615266
ACC1401,0.5556306088970375
ACC1402,0.05886326353372576
ACC1403,0.5752195310238348
ACC1404,0.8774486152658496
ACC1405,0.16356267490109042
ACC1406,0.6578210942777188
ACC1407,0.33445913345556305
ACC1408,0.28688603686191255
ACC1409,0.11811251568078741
ACC1410,0.6357232461642381
ACC1411,0.46868667374312456
ACC1412,0.9408472450062724
ACC1413,0.32432693235549553
ACC1414,0.34275788864228507
ACC1415,0.690340634951269
ACC1416,0.801408858438676
ACC1417,0.7623275113384155
ACC1418,0.6208626845508057
ACC1419,0.12361285342082409
ACC1420,0.1752388304545016
ACC1421,0.7207372382514716
ACC1422,0.9203898484994693
ACC1423,0.08318054617388787
ACC1424,0.3650487310624337
ACC1425,0.0024124288333494163
ACC1426,0.888352793592589
ACC1427,0.2388304545015922
ACC1428,0.6963234584579755
ACC1429,0.7969699893853132
ACC1430,0.09003184406060022
ACC1431,0.02653671716684358
ACC1432,0.046415130753642765
ACC1433,0.4847052011965647
ACC1434,0.33706455659558043
ACC1435,0.46347582746308985
ACC1436,0.1763967962945093
ACC1437,0.2058284280613722
ACC1438,0.8921161825726142
ACC1439,0.9385313133262568
ACC1440,0.4859596641899064
ACC1441,0.9145035221460966
ACC1442,0.5720351249638136
ACC1443,0.03396699797355978
ACC1444,0.7063591624047091
ACC1445,0.7884782398919232
ACC1446,0.044099199073627325
ACC1447,0.09678664479397858
ACC1448,0.5352697095435685
ACC1449,0.5018816944900125
ACC1450,0.8420341599922803
ACC1451,0.03377400366689182
ACC1452,0.6099585062240664
ACC1453,0.2321721509215478
ACC1454,0.22117147544147447
ACC1455,0.6442149956576281
ACC1456,0.8310334845122069
ACC1457,0.27424490977516164
ACC1458,0.18450255717456335
ACC1459,0.12998166554086654
ACC1460,0.14561420438097075
ACC1461,0.7948470520119656
ACC1462,0.4831612467432211
ACC1463,0.5426034931969507
ACC1464,0.21711859500144745
ACC1465,0.012351635626749012
ACC1466,0.16529962366110199
ACC1467,0.892309176879282
ACC1468,0.5648943356170993
ACC1469,0.35588150149570585
ACC1470,0.0780661970471871
ACC1471,0.36832963427578885
ACC1472,0.4766959374698446
ACC1473,0.2070828910547139
ACC1474,0.3549165299623661
ACC1475,0.578693428543858
ACC1476,0.08993534690726623
ACC1477,0.1780372479011869
ACC1478,0.01756248190678375
ACC1479,0.42092058284280615
ACC1480,0.4993727685033292
ACC1481,0.12013895590080093
ACC1482,0.8973270288526488
ACC1483,0.2219434526681463
ACC1484,0.9037923381260253
ACC1485,0.776898581491846
ACC1486,0.6560841455177072
ACC1487,0.5265849657435105
ACC1488,0.23062819646820418
ACC1489,0.9490495030396603
ACC1490,0.13943838656759625
ACC1491,0.3954453343626363
ACC1492,0.11647206407410982
ACC1493,0.22339090996815594
ACC1494,0.8096111164720641
ACC1495,0.040239312940268265
ACC1496,0.7916626459519445
ACC1497,0.4078934671427193
ACC1498,0.44649232847630993
ACC1499,0.46106339862974044
ACC1500,0.18575702016790505
ACC1501,0.22618932741484127
ACC1502,0.987648364373251
ACC1503,0.5874746694972498
ACC1504,0.7204477467914696
ACC1505,0.7361767827849078
ACC1506,0.54549840779697
ACC1507,0.8270771012255138
ACC1508,0.1864325002412429
ACC1509,0.28775451124191836
ACC1510,0.7119559972980797
ACC1511,0.4653092733764354
ACC1512,0.913152561999421
ACC1513,0.024799768406832
ACC1514,0.8940461256392936
ACC1515,0.38232172150921545
ACC1516,0.46096690147640645
ACC1517,0.1561323940943742
ACC1518,0.8145324712920969
ACC1519,0.6304159027308694
ACC1520,0.8624915564990833
ACC1521,0.7616520312650776
ACC1522,0.7953295377786356
ACC1523,0.15478143394769855
ACC1524,0.6584000771977226
ACC1525,0.31303676541542025
ACC1526,0.6273279938241821
ACC1527,0.3862781047959085
ACC1528,0.8109620766187398
ACC1529,0.8040142815786935
ACC1530,0.7000868474380005
ACC1531,0.9081347100260543
ACC1532,0.7045257164913635
ACC1533,0.20988130850139922
ACC1534,0.8577631959857184
ACC1535,0.14725465598764836
ACC1536,0.7416771205249445
ACC1537,0.6166168098041108
ACC1538,0.42420148605616137
ACC1539,0.8947216057126315
ACC1540,0.42082408568947216
ACC1541,0.21422368040142817
ACC1542,0.8602721219724018
ACC1543,0.8650004824857667
ACC1544,0.45961594132973077
ACC1545,0.6733571359644891
ACC1546,0.6477853903309853
ACC1547,0.5760880054038406
ACC1548,0.05895976068705973
ACC1549,0.9223197915661488
ACC1550,0.9035993438193574
ACC1551,0.81848885457879
ACC1552,0.7270095532181801
ACC1553,0.6338898002508926
ACC1554,0.5438579561902924
ACC1555,0.066100550033774
ACC1556,0.3866640934092444
ACC1557,0.7362732799382419
ACC1558,0.33696805944224645
ACC1559,0.3577149474090514
ACC1560,0.7366592685515777
ACC1561,0.90900318440606
ACC1562,0.6463379330309755
ACC1563,0.010035703946733572
ACC1564,0.3764353951558429
ACC1565,0.024413779793496092
ACC1566,0.9772266718131815
ACC1567,0.0048248576666988325
ACC1568,0.6575316028177168
ACC1569,0.3891730193959278
ACC1570,0.6581105857377207
ACC1571,0.6043616713306957
ACC1572,0.45102769468300685
ACC1573,0.8281385699121876
ACC1574,0.14088584386760591
ACC1575,0.38039177844253597
ACC1576,0.3909099681559394
ACC1577,0.619897713017466
ACC1578,0.6274244909775162
ACC1579,0.03647592396024317
ACC1580,0.9475055485863167
ACC1581,0.5685612274437905
ACC1582,0.6492328476309949
ACC1583,0.5393225899835955
ACC1584,0.9319695068995465
ACC1585,0.9509794461063399
ACC1586,0.03724790118691498
ACC1587,0.706455659558043
ACC1588,0.4400270192029335
ACC1589,0.17774775644118498
ACC1590,0.09813760494065425
ACC1591,0.31795812023545306
ACC1592,0.040528804400270194
ACC1593,0.7033677506513558
ACC1594,0.3351346135289009
ACC1595,0.148798610440992
ACC1596,0.276850332915179
ACC1597,0.23207565376821385
ACC1598,0.16549261796776996
ACC1599,0.5282254173501881
ACC1600,0.8256296439255042
ACC1601,0.2909389173019396
ACC1602,0.20312650776802085
ACC1603,0.8261121296921741
ACC1604,0.7061661680980411
ACC1605,0.38463765318923093
ACC1606,0.05162597703367751
ACC1607,0.061661680980411075
ACC1608,0.38415516742256106
ACC1609,0.6747080961111647
ACC1610,0.19695068995464635
ACC1611,0.735597799864904
ACC1612,0.4707131139631381
ACC1613,0.9598571842130658
ACC1614,0.9396892791662645
ACC1615,0.6001157965840008
ACC1616,0.6233716105374891
ACC1617,0.4387725562095918
ACC1618,0.6143973752774293
ACC1619,0.9802180835665348
ACC1620,0.2773328186818489
ACC1621,0.1855640258612371
ACC1622,0.40335810093602237
ACC1623,0.6833928399112226
ACC1624,0.6501978191643346
ACC1625,0.11840200714078934
ACC1626,0.23526005982823506
ACC1627,0.8530348354723536
ACC1628,0.3165106629354434
ACC1629,0.03502846666023352
ACC1630,0.5858342178905722
ACC1631,0.1334555630608897
ACC1632,0.41252533050275014
ACC1633,0.5108559297500723
ACC1634,0.9900607932066005
ACC1635,0.31139631380874266
ACC1636,0.4317282640162115
ACC1637,0.6591720544243945
ACC1638,0.16008877738106725
ACC1639,0.9366978674129113
ACC1640,0.657145614204381
ACC1641,0.9890958216732606
ACC1642,0.66949724983113
ACC1643,0.7465019781916433
ACC1644,0.020264402200135097
ACC1645,0.055775354627038504
ACC1646,0.43240374408954935
ACC1647,0.9220303001061468
ACC1648,0.7964875036186433
ACC1649,0.9197143684261314
ACC1650,0.2409533918749397
ACC1651,0.1495705876676638
ACC1652,0.19781916433465213
ACC1653,0.46222136446974815
ACC1654,0.009553218180063688
ACC1655,0.9863939013799093
ACC1656,0.6545401910643636
ACC1657,0.7195792724114639
ACC1658,0.07015343047380103
ACC1659,0.4802663321432018
ACC1660,0.2083373540480556
ACC1661,0.128051722474187
ACC1662,0.7211232268648075
ACC1663,0.6536717166843579
ACC1664,0.19540673550130272
ACC1665,0.20766187397471775
ACC1666,0.19984560455466563
ACC1667,0.5609379523304062
ACC1668,0.2710605037151404
ACC1669,0.6308983884975393
ACC1670,0.3938048827559587
ACC1671,0.565955804303773
ACC1672,0.9632345845797549
ACC1673,0.0318440606002123
ACC1674,0.6377496863842517
ACC1675,0.2057319309080382
ACC1676,0.5466563736369777
ACC1677,0.6100550033774004
ACC1678,0.12293737334748625
ACC1679,0.7249831129981665
ACC1680,0.15420245102769467
ACC1681,0.46473029045643155
ACC1682,0.6798224452378655
ACC1683,0.44099199073627326
ACC1684,0.1520795136543472
ACC1685,0.22995271639486636
ACC1686,0.7327028852648847
ACC1687,0.9618836244330792
ACC1688,0.3439158544822928
ACC1689,0.5284184116568561
ACC1690,0.4909775161632732
ACC1691,0.8246646723921645
ACC1692,0.8796680497925311
ACC1693,0.23747949435491653
ACC1694,0.6924635723246164
ACC1695,0.38849753932258996
ACC1696,0.25784039370838563
ACC1697,0.748045932644987
ACC1698,0.6215381646241436
ACC1699,0.9012834121393419
ACC1700,0.3693911029624626
ACC1701,0.5807198687638715
ACC1702,0.8647109910257648
ACC1703,0.6346617774775644
ACC1704,0.23458457975489724
ACC1705,0.40760397568271733
ACC1706,0.3124577824954164
ACC1707,0.5232075653768213
ACC1708,0.29518479204863457
ACC1709,0.43336871562288914
ACC1710,0.7552832191450353
ACC1711,0.6004052880440027
ACC1712,0.12486731641416578
ACC1713,0.5304448518768696
ACC1714,0.054810383093698734
ACC1715,0.2786837788285246
ACC1716,0.03049310045353662
ACC1717,0.2714464923284763
ACC1718,0.1562288912477082
ACC1719,0.8081636591720545
ACC1720,0.2019685419280131
ACC1721,0.3486442149956576
ACC1722,0.7968734922319791
ACC1723,0.9346714271928979
ACC1724,0.6126604265174177
ACC1725,0.8536138183923574
ACC1726,0.970954356846473
ACC1727,0.677410016404516
ACC1728,0.582842806137219
ACC1729,0.3755669207758371
ACC1730,0.4826787609765512
ACC1731,0.7621345170317476
ACC1732,0.04245874746694973
ACC1733,0.3916819453826112
ACC1734,0.7312554279648751
ACC1735,0.06667953295377786
ACC1736,0.17263340731448423
ACC1737,0.8322879475055486
ACC1738,0.4141657821094278
ACC1739,0.21007430280806716
ACC1740,0.2453922609283026
ACC1741,0.570394673357136
ACC1742,0.04332722184695551
ACC1743,0.8910547138859404
ACC1744,0.8748431921258323
ACC1745,0.7785390330985236
ACC1746,0.6714271928978095
ACC1747,0.03888835279359259
ACC1748,0.1957927241146386
ACC1749,0.9871658786065811
ACC1750,0.06474958988709834
ACC1751,0.1256392936408376
ACC1752,0.5152947988034353
ACC1753,0.43973752774293157
ACC1754,0.13837691788092252
ACC1755,0.30715043906204764
ACC1756,0.20872334266139148
ACC1757,0.7815304448518768
ACC1758,0.3314677217022098
ACC1759,0.05645083470037634
ACC1760,0.37450545208916336
ACC1761,0.20553893660137026
ACC1762,0.04487117630029914
ACC1763,0.9565762809997105
ACC1764,0.5633503811637557
ACC1765,0.4552735694297018
ACC1766,0.05625784039370839
ACC1767,0.9294605809128631
ACC1768,0.13036765415420246
ACC1769,0.17601080768117341
ACC1770,0.9441281482196275
ACC1771,0.8724307632924829
ACC1772,0.5448229277236322
ACC1773,0.4231400173694876
ACC1774,0.1587378172343916
ACC1775,0.9248287175528322
ACC1776,0.6950689954646337
ACC1777,0.33455563060889704
ACC1778,0.22802277332818682
ACC1779,0.7796969989385313
ACC1780,0.1354820032809032
ACC1781,0.2749203898484995
ACC1782,0.4843192125832288
ACC1783,0.7750651355785004
ACC1784,0.8066197047187108
ACC1785,0.8201293061854675
ACC1786,0.0789346714271929
ACC1787,0.023545305413490304
ACC1788,0.01688700183344591
ACC1789,0.16722956672778153
ACC1790,0.15333397664768889
ACC1791,0.6309948856508732
ACC1792,0.30647495898870986
ACC1793,0.06021422368040143
ACC1794,0.05384541156035897
ACC1795,0.22676831033484512
ACC1796,0.39689279166264596
ACC1797,0.7823024220785487
ACC1798,0.023834796873492232
ACC1799,0.17620380198784136
ACC1800,0.8062337161053749
ACC1801,0.6264595194441764
ACC1802,0.06137218952040915
ACC1803,0.5790794171571939
ACC1804,0.35067065521567115
ACC1805,0.9862974042265753
ACC1806,0.7240181414648268
ACC1807,0.5816848402972112
ACC1808,0.030203608993534692
ACC1809,0.553604168677024
ACC1810,0.7510373443983402
ACC1811,0.5813953488372093
ACC1812,0.6211521760108076
ACC1813,0.025089259866833927
ACC1814,0.7988999324519926
ACC1815,0.8330599247322203
ACC1816,0.8886422850525909
ACC1817,0.10547138859403647
ACC1818,0.19724018141464827
ACC1819,0.20110006754800733
ACC1820,0.35076715236900513
ACC1821,0.8933706455659558
ACC1822,0.01814146482678761
ACC1823,0.9159509794461064
ACC1824,0.021422368040142817
ACC1825,0.0975586220206504
ACC1826,0.5446299334169642
ACC1827,0.876097655119174
ACC1828,0.07739071697384928
ACC1829,0.6258805365241725
ACC1830,0.008877738106725852
ACC1831,0.9651645276464345
ACC1832,0.7828814049985525
ACC1833,0.024703271253498024
ACC1834,0.06552156711377015
ACC1835,0.10344494837402296
ACC1836,0.5751230338705008
ACC1837,0.8895107594325967
ACC1838,0.6710412042844736
ACC1839,0.05606484608704043
ACC1840,0.7371417543182476
ACC1841,0.13355206021422367
ACC1842,0.7369487600115796
ACC1843,0.6216346617774776
ACC1844,0.08781240953391875
ACC1845,0.18537103155456913
ACC1846,0.03261603782688411
ACC1847,0.8604651162790697
ACC1848,0.5840007719772267
ACC1849,0.0768117340538454
ACC1850,0.958699218373058
ACC1851,0.9528128920196854
ACC1852,0.6000192994306668
ACC1853,0.44475537971629836
ACC1854,0.8617195792724115
ACC1855,0.5554376145903696
ACC1856,0.7648364373250989
ACC1857,0.13113963138087426
ACC1858,0.6342757888642285
ACC1859,0.8443500916722957
ACC1860,0.12525330502750168
ACC1861,0.8952040914793014
ACC1862,0.4844157097365628
ACC1863,0.3723825147158159
ACC1864,0.574158062337161
ACC1865,0.4470713113963138
ACC1866,0.5102769468300685
ACC1867,0.15053555920100356
ACC1868,0.29055292868860366
ACC1869,0.1838270771012255
ACC1870,0.7412911319116086
ACC1871,0.9083277043327221
ACC1872,0.5791759143105278
ACC1873,0.5901765897906012
ACC1874,0.8946251085592976
ACC1875,0.35945189616906303
ACC1876,0.06957444755379716
ACC1877,0.4704236225031362
ACC1878,0.7921451317186143
ACC1879,0.1578693428543858
ACC1880,0.37209302325581395
ACC1881,0.512206889896748
ACC1882,0.052494451413683293
ACC1883,0.7158158834314388
ACC1884,0.541349030203609
ACC1885,0.3975682717359838
ACC1886,0.595194441763968
ACC1887,0.557753546270385
ACC1888,0.8132780082987552
ACC1889,0.1805461738878703
ACC1890,0.5428929846569526
ACC1891,0.7743896555051626
ACC1892,0.5350767152369005
ACC1893,0.3951558429026344
ACC1894,0.06108269806040722
ACC1895,0.756248190678375
ACC1896,0.3160281771687735
ACC1897,0.6929460580912863
ACC1898,0.2758853613818392
ACC1899,0.5846762520505645
ACC1900,0.3112998166554087
ACC1901,0.7848113480652321
ACC1902,0.7853903309852359
ACC1903,0.0351249638135675
ACC1904,0.7248866158448326
ACC1905,0.17128244716780855
ACC1906,0.3899449966225996
ACC1907,0.9562867895397086
ACC1908,0.3930329055292869
ACC1909,0.43597413876290647
ACC1910,0.31921258322879476
ACC1911,0.22203994982148026
ACC1912,0.5647978384637653
ACC1913,0.35462703850236416
ACC1914,0.27009553218180066
ACC1915,0.07179388208047863
ACC1916,0.2620862684550806
ACC1917,0.8166554086654444
ACC1918,0.8732027405191547
ACC1919,0.09987455370066584
ACC1920,0.23448808260156326
ACC1921,0.8235067065521567
ACC1922,0.9858149184599054
ACC1923,0.09659365048731063
ACC1924,0.09524269034063496
ACC1925,0.5761845025571746
ACC1926,0.46714271928978096
ACC1927,0.3108173308887388
ACC1928,0.5095049696033968
ACC1929,0.48248576666988324
ACC1930,0.6394866351442633
ACC1931,0.38946251085592976
ACC1932,0.5788864228505259
ACC1933,0.6374601949242498
ACC1934,0.5324712920968832
ACC1935,0.987841358679919
ACC1936,0.627906976744186
